training_diagnostics_schema_version,method,display_name,tag,step,value_mean,value_std,seed_count
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47312.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47324.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47332.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47344.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47356.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47364.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47372.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47392.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47416.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47420.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47452.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47456.0,14.0,6.324555320336759,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47472.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47552.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47568.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47588.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47608.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47620.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47636.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47644.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47680.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47720.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47724.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47736.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47748.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47756.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47808.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47812.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47864.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47904.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47916.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47948.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47972.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47976.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,47992.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48000.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48028.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48048.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48072.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48100.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48104.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48108.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48116.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48144.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48156.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48172.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48180.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48184.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48212.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48248.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48280.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48288.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48292.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48312.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48328.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48344.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48352.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48356.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48416.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48420.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48436.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48452.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48464.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48488.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48512.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48532.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48580.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48620.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48624.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48648.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48708.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48712.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48720.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48724.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48748.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48772.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48780.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48788.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48888.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48924.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48952.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48972.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,48980.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49000.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49048.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49052.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49068.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49072.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49088.0,14.2,6.610597552415364,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49092.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49120.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49132.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49136.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49176.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49212.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49268.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49284.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49288.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49308.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49316.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49332.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49348.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49380.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49404.0,14.4,6.913754406977442,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49412.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49416.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49420.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49448.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49460.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49464.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49468.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49472.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49492.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49544.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49580.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49588.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49600.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49660.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49684.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49696.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49708.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49728.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49736.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49744.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49756.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49764.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49772.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49780.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49796.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49820.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49872.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49912.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49948.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49976.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49980.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49984.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,49996.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50008.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50044.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50052.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50064.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50068.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50072.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50108.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50120.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50136.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50144.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50160.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50172.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50232.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50240.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50244.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50272.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50304.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50308.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50316.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50332.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50344.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50360.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50368.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50372.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50388.0,14.6,6.6558245169174945,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50396.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50420.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50468.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50500.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50512.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50524.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50532.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50580.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50616.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50648.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50656.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50664.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50672.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50676.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50716.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50720.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50724.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50736.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50768.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50784.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50792.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50808.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50824.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50844.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50888.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50932.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50944.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50952.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,50956.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,51020.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,51024.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,51036.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,51040.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,51056.0,14.8,6.833739825307955,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,800.0,0.4666666666666667,0.42736271349860283,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,828.0,0.46923076923076923,0.43014205717310694,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,884.0,0.4492307692307692,0.40060420343607345,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,896.0,0.4628671328671329,0.36628810570405246,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,904.0,0.4685814185814186,0.36528364292462323,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,928.0,0.45858141858141865,0.37335864159386895,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,932.0,0.46077922077922084,0.37623177133003793,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,940.0,0.5007792207792208,0.3216712975697643,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,948.0,0.5274458874458874,0.2949169903274875,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,996.0,0.5304761904761904,0.2987046865985172,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1004.0,0.5447619047619047,0.2942880258808889,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1040.0,0.5638095238095238,0.279913332878058,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1088.0,0.574920634920635,0.2778421694074407,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1108.0,0.5774847374847376,0.28086586810668335,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1112.0,0.5796825396825398,0.28352423429684187,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1124.0,0.5885714285714286,0.28327530418160995,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1132.0,0.6152380952380953,0.2406152356148241,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1188.0,0.6225108225108225,0.24058906488624623,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1236.0,0.6415584415584414,0.21430539067474486,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1252.0,0.6558441558441558,0.19834447206884756,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1368.0,0.6701298701298701,0.17956629596517282,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1396.0,0.6472727272727272,0.15012391575843148,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1416.0,0.6372727272727273,0.13863263780388374,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1456.0,0.6433333333333333,0.13924399049470282,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1544.0,0.6458333333333333,0.1428261375083551,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1600.0,0.5702486402486403,0.17966427688555534,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1616.0,0.5731898167192285,0.18342357034636403,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1636.0,0.578684322213734,0.1854042960519513,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1692.0,0.5895934131228249,0.17348367510860027,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1732.0,0.5819910739415384,0.16692765005943053,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1740.0,0.5867529787034431,0.16941905175537386,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1748.0,0.5791772211276855,0.1774646612531728,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1780.0,0.5823351158645276,0.17992436687026261,5
training_diagnostics_v1,ppo_baseline,PPO baseline,training/rolling_collision_rate,1804.0,0.5929411764705882,0.16473126555107157,5
